0,0.99549
1,0.9952212176999999
2,0.995032125668637
3,0.9948928211710434
4,0.9947833829607146
5,0.9946888785393333
6,0.9946093034290502
7,0.9945347077312929
8,0.9944601176282131
9,0.9943855331193909
10,0.9943010103490758
11,0.9942065517530927
12,0.9940971890323999
13,0.9939679563978256
14,0.9938089215248019
15,0.9936051906958894
16,0.9933418853203551
17,0.9930240159170526
18,0.9926565970311633
19,0.9922446445433952
20,0.991793173230128
21,0.991302235609379
22,0.9907768454245061
23,0.9902319181595225
24,0.9896724371257624
25,0.9891033754744151
26,0.9885247499997626
27,0.9879316351497627
28,0.9873240571941455
29,0.9866971064178272
30,0.9860458863275914
31,0.9853704448954569
32,0.9846757587318057
33,0.9839618688067252
34,0.9832337370238082
35,0.9824864793836702
36,0.9817201399297509
37,0.9809200380157082
38,0.9800764467830146
39,0.9791698760697404
40,0.9781760186455296
41,0.9770902432648332
42,0.9758933077168337
43,0.9745856106844931
44,0.9731529698367869
45,0.9715910593201988
46,0.969885917011092
47,0.9680285854800157
48,0.9660054057363624
49,0.9638125734653409
50,0.9614319564088816
51,0.9588505116059237
52,0.9560506681120344
53,0.9530152072407787
54,0.9497177746237256
55,0.9461325900245211
56,0.9422392544165702
57,0.9380038889679677
58,0.933398289873135
59,0.9283859410565163
60,0.922927031723104
61,0.9169879962739659
62,0.9105140610202718
63,0.9034666821879749
64,0.8957872153893771
65,0.8874205627976404
66,0.8783111907205227
67,0.8683862742653807
68,0.8575792070821481
69,0.8458175082570164
70,0.8330202893570877
71,0.8191088505248243
72,0.8039962922326414
73,0.7875947678710955
74,0.7698148159864056
75,0.7505732946608253
76,0.7297786615322472
77,0.7073525632633613
78,0.6832212305676317
79,0.6573271459291185
80,0.6296273799996654
81,0.6001041521514812
82,0.5687637128053701
83,0.5356588209015335
84,0.5008784936603969
85,0.46457231604742305
86,0.42694660417074226
87,0.388280184964019
88,0.34892604681699085
89,0.30931421735209197
90,0.269949343480778
91,0.23150315798224558
92,0.19476476432625311
93,0.1604715584475081
94,0.12925502618271437
95,0.10105804222095521
96,0.07692639231901331
97,0.05690552945406691
98,0.040835976991532956
99,0.02838059564934549
100,0.019074456432946855
101,0.012381897276600957
102,0.007755153721253478
103,0.004683221004959157
104,0.002725658040991254
105,0.0015287261971605596
106,0.0008264676003399275
107,0.0004309202068172382
108,0.00021687998549008188
109,0.00010548283414288366
